is_canceled,hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,reserved_room_type,customer_type,adr,total_of_special_requests,stays_in_night,total
1,1,37,49,2,2,2,0,0,2,0,2,0.012246513193937074,1,4,2
1,1,31,50,5,10,1,0,0,2,0,2,0.014311065752433684,2,15,1
1,1,0,50,4,7,2,0,0,2,0,2,0.011665294987540329,0,11,2
1,1,58,51,1,0,2,0,0,2,0,2,0.0129668963229922,0,1,2
1,1,18,51,2,2,2,0,0,2,0,2,0.012246513193937074,0,4,2
1,1,88,51,2,5,3,0,0,0,3,2,0.01948308917217262,1,7,3
1,1,220,52,1,4,3,0,0,0,3,2,0.01711728548698023,0,5,3
1,1,84,52,0,1,2,0,0,2,0,2,0.0129668963229922,0,1,2
1,1,84,52,0,1,2,1,0,0,0,2,0.019974259487437473,0,1,3
1,1,89,52,2,3,3,0,0,0,3,2,0.01948308917217262,1,5,3
1,1,89,52,2,3,2,0,0,2,0,2,0.012246513193937074,1,5,2
1,1,94,52,2,2,3,0,0,0,3,2,0.01948308917217262,1,4,3
1,1,94,52,2,2,3,0,0,0,3,2,0.01948308917217262,1,4,3
1,1,20,53,2,0,2,0,0,2,0,2,0.01440766258110244,2,2,2
1,1,223,53,2,5,2,0,0,0,0,2,0.011311652360549632,0,7,2
1,1,223,53,2,5,2,0,0,0,0,2,0.011311652360549632,0,7,2
1,1,237,53,2,5,2,0,0,0,0,2,0.015645411775569874,0,7,2
1,1,237,53,2,5,2,1,0,0,0,2,0.013140443167719113,0,7,3
1,1,237,53,2,5,2,2,0,0,5,2,0.024273636980389174,0,7,4
1,1,28,1,0,1,1,0,0,0,0,2,0.01571745008847539,3,1,1
1,1,195,1,0,4,2,0,0,2,0,2,0.012246513193937074,0,4,2
1,1,75,1,1,1,1,0,0,0,0,2,0.014145705079627853,1,2,1
1,1,12,2,2,6,3,0,0,0,4,2,0.018710314542822574,2,8,3
1,1,21,3,1,5,2,0,0,0,3,2,0.015579922400201231,0,6,2
1,1,22,3,1,5,2,0,0,0,3,2,0.016247914028961433,0,6,2
1,1,69,4,0,2,2,0,0,2,0,2,0.01440766258110244,0,2,2
1,1,30,4,2,1,2,1,0,0,0,2,0.01970084134527337,0,3,3
1,1,65,5,0,1,2,0,0,0,0,2,0.015324513836263503,1,1,2
1,1,28,6,1,2,3,0,0,0,3,2,0.026195750147458983,0,3,3
1,1,76,7,1,3,2,0,0,0,0,2,0.014473151956471088,0,4,2
1,1,32,8,2,4,1,0,0,0,3,2,0.01642146087368835,1,6,1
1,1,29,9,2,2,2,0,0,0,3,2,0.01642146087368835,0,4,2
1,1,58,10,2,0,2,0,0,2,0,2,0.0129668963229922,0,2,2
1,1,82,10,2,4,2,0,0,0,0,2,0.015029811647104591,0,6,2
1,1,104,10,0,2,2,0,0,0,0,2,0.01591391821458133,0,2,2
1,1,6,10,2,3,1,0,0,0,4,2,0.024885962640086037,0,5,1
1,1,45,10,1,1,2,2,0,0,5,2,0.032417240807480485,0,2,4
1,1,15,10,2,1,2,0,0,0,3,2,0.019864564783694992,0,3,2
1,1,43,10,2,3,2,0,0,0,3,2,0.01642146087368835,1,5,2
1,1,45,11,0,1,2,0,0,0,0,2,0.01591391821458133,0,1,2
1,1,72,11,0,1,2,2,0,0,5,2,0.026228494835143303,0,1,4
1,1,110,11,1,1,2,0,0,0,3,2,0.0173874291603759,2,2,2
1,1,28,12,0,4,3,0,0,0,4,2,0.020945139477277674,1,4,3
1,1,20,12,1,4,2,2,0,0,5,2,0.03274468768432373,0,5,4
1,1,31,12,1,1,2,2,0,0,5,2,0.032417240807480485,0,2,4
1,1,112,13,1,0,2,0,0,2,0,2,0.0129668963229922,2,1,2
1,1,106,13,0,5,2,0,0,2,0,2,0.013038934635897708,2,5,2
1,1,52,13,0,2,2,0,0,2,0,2,0.014440407268786763,0,2,2
1,1,208,13,2,1,2,0,0,2,0,2,0.016208620403740246,2,3,2
1,1,169,14,1,4,2,0,0,0,0,2,0.019155642295329383,0,5,2
1,1,111,14,2,6,2,0,0,0,3,2,0.022287671672334943,0,8,2
1,1,52,15,2,0,2,0,0,2,0,2,0.017682131349534815,0,2,2
1,1,52,15,2,0,2,0,0,2,0,2,0.017682131349534815,0,2,2
1,1,202,15,2,1,3,0,0,0,3,2,0.02717809077798869,0,3,3
1,1,202,15,2,1,2,2,0,0,1,2,0.037492667398550665,0,3,4
1,1,55,15,2,3,1,0,0,0,0,2,0.019155642295329383,0,5,1
1,1,10,15,1,1,2,0,0,2,0,2,0.018828195418486144,1,2,2
1,1,11,15,1,2,2,0,0,2,0,2,0.02264786323686251,0,3,2
1,1,60,15,0,1,2,2,0,0,5,2,0.03765639083697229,0,1,4
1,1,4,15,1,1,2,0,0,2,0,2,0.025377132955350892,0,2,2
1,1,196,16,2,1,2,0,0,2,0,2,0.016208620403740246,1,3,2
1,1,34,16,1,1,1,0,0,0,0,2,0.021120323556388803,0,2,1
1,1,144,16,1,3,2,0,0,2,0,2,0.016208620403740246,0,4,2
1,1,15,16,1,4,2,0,0,2,0,2,0.018828195418486144,1,5,2
1,1,59,16,0,2,2,2,0,0,5,2,0.03912990178276685,0,2,4
1,1,90,16,0,5,2,0,0,0,3,2,0.02210266418691852,1,5,2
1,1,316,16,0,1,2,0,0,0,0,2,0.017976833538693726,0,1,2
1,1,316,16,0,1,2,0,0,0,0,2,0.01530814149242134,0,1,2
1,1,316,16,0,1,2,0,0,0,0,2,0.01530814149242134,0,1,2
1,1,316,16,0,1,2,0,0,0,0,2,0.017976833538693726,0,1,2
1,1,54,17,2,1,3,0,0,0,3,2,0.027996707970096787,0,3,3
1,1,37,17,1,2,2,2,0,0,5,2,0.03667405020644258,0,3,4
1,1,58,17,0,3,3,0,0,0,4,2,0.032417240807480485,0,3,3
1,1,78,17,0,1,2,0,0,2,0,2,0.017682131349534815,0,1,2
1,1,134,17,2,2,2,2,0,0,5,2,0.03131210759813456,2,4,4
1,1,10,17,0,1,2,0,0,0,3,2,0.031107453300107543,2,1,2
1,1,26,17,1,1,2,0,0,2,0,2,0.018828195418486144,1,2,2
1,1,63,18,1,0,2,0,0,0,0,2,0.023576175132713085,0,1,2
1,1,43,18,1,1,2,0,0,2,0,2,0.024394792324821182,0,2,2
1,1,228,18,1,2,2,0,0,2,0,2,0.016208620403740246,1,3,2
1,1,148,18,1,2,2,0,0,2,0,2,0.017682131349534815,1,3,2
1,1,228,18,1,2,2,0,0,2,0,2,0.01800957822637805,1,3,2
1,1,61,18,1,2,2,0,0,2,0,2,0.020629153241123948,0,3,2
1,1,5,18,1,2,1,0,0,2,4,2,0.031107453300107543,1,3,1
1,1,12,18,1,2,1,0,0,0,4,2,0.000982340630529712,0,3,1
1,1,327,18,0,2,1,0,0,2,0,2,0.016208620403740246,0,2,1
1,1,327,18,0,2,1,0,0,2,0,2,0.016208620403740246,0,2,1
1,1,102,18,0,4,1,0,0,2,0,2,0.01817330166479967,1,4,1
1,1,40,18,0,4,2,0,0,2,0,2,0.024394792324821182,0,4,2
1,1,82,18,0,3,2,0,0,2,0,2,0.017682131349534815,0,3,2
1,1,82,18,0,3,2,0,0,2,0,2,0.017682131349534815,0,3,2
1,1,9,18,0,4,2,0,0,2,0,2,0.0245585157632428,1,4,2
1,1,83,18,0,4,2,0,0,0,3,2,0.02210266418691852,0,4,2
1,1,60,18,0,1,1,0,0,2,0,2,0.020629153241123948,0,1,1
1,1,40,19,2,1,2,0,0,2,0,2,0.024394792324821182,0,3,2
1,1,83,19,1,2,3,0,0,0,3,2,0.027996707970096787,0,3,3
1,1,316,19,0,2,3,0,0,0,3,2,0.02328147294355417,1,2,3
1,1,15,19,0,3,2,0,0,0,3,2,0.029470218915891355,2,3,2
1,1,57,19,0,1,2,0,0,2,0,2,0.021955313092339057,0,1,2
1,1,57,19,0,1,2,0,0,0,0,2,0.024902334983928198,1,1,2
1,1,34,19,0,1,2,0,0,0,0,2,0.02766926109325355,1,1,2
1,1,196,19,0,2,2,0,0,0,3,2,0.02350249958542336,2,2,2
1,1,196,19,0,2,2,0,0,0,3,2,0.02350249958542336,2,2,2
1,1,324,19,0,1,2,0,0,2,0,2,0.016208620403740246,3,1,2
1,1,78,19,0,2,2,0,0,0,3,2,0.025049686078507653,0,2,2
1,1,78,19,0,2,2,0,0,0,3,2,0.025049686078507653,0,2,2
1,1,91,19,1,3,2,0,0,2,0,2,0.020833807539150973,1,4,2
1,1,156,19,1,2,1,0,0,0,0,2,0.021415025745547718,0,3,1
1,1,156,19,1,2,1,0,0,0,0,2,0.01910161356065025,0,3,1
1,1,88,19,1,2,3,0,0,0,3,2,0.029961389231156214,0,3,3
1,1,224,20,1,0,2,0,0,2,0,2,0.017534780254955355,1,1,2
1,1,104,20,0,3,1,0,0,2,0,2,0.019155642295329383,0,3,1
1,1,13,20,0,5,2,0,0,0,3,2,0.029797665792734587,2,5,2
1,1,13,20,0,5,2,0,0,0,3,2,0.029797665792734587,2,5,2
1,1,79,20,2,4,2,0,0,2,0,2,0.02210266418691852,0,6,2
1,1,151,20,0,1,2,0,0,0,0,2,0.02292128137902661,1,1,2
1,1,151,20,0,1,2,0,0,0,0,2,0.02292128137902661,1,1,2
1,1,24,20,0,2,2,0,0,2,0,2,0.020956600117967187,1,2,2
1,1,77,20,2,1,2,0,0,2,0,2,0.023576175132713085,0,3,2
1,1,18,21,1,0,2,0,0,0,4,2,0.03192607049221564,0,1,2
1,1,28,21,1,2,1,0,0,2,0,2,0.026195750147458983,1,3,1
1,1,23,21,0,1,2,0,0,2,0,2,0.026195750147458983,1,1,2
1,1,124,21,0,1,1,0,0,2,0,2,0.017682131349534815,0,1,1
1,1,283,21,1,1,2,0,0,1,0,2,0.02077650433570341,2,2,2
1,1,127,21,2,2,2,0,0,0,0,2,0.020629153241123948,1,4,2
1,1,87,22,0,3,2,0,0,2,0,2,0.021393741698552904,0,3,2
1,1,25,22,0,1,2,0,0,0,0,2,0.026195750147458983,1,1,2
1,1,80,22,0,2,2,0,0,2,0,2,0.020629153241123948,0,2,2
1,1,31,22,0,2,2,0,0,2,0,2,0.02292128137902661,1,2,2
1,1,16,22,0,1,2,0,0,2,0,2,0.02292128137902661,1,1,2
1,1,43,22,2,5,2,0,0,2,0,2,0.02292128137902661,1,7,2
1,1,40,23,1,4,2,0,0,0,4,2,0.03208979393063725,2,5,2
1,1,34,23,1,5,1,0,0,2,0,2,0.021284046994810426,1,6,1
1,1,38,23,0,2,2,1,0,0,0,2,0.026195750147458983,1,2,3
1,1,31,23,0,3,2,0,0,2,0,2,0.024013316713298802,1,3,2
1,1,31,24,2,1,2,0,0,0,0,2,0.020738847944866436,1,3,2
1,1,156,24,0,2,2,0,0,2,0,2,0.020629153241123948,1,2,2
1,1,134,24,2,4,2,0,0,2,0,2,0.017682131349534815,0,6,2
1,1,51,25,0,2,3,0,0,0,4,2,0.03274468768432373,1,2,3
1,1,51,25,0,2,2,0,0,0,4,2,0.03929362522118848,1,2,2
1,1,19,25,0,4,2,2,0,0,5,2,0.040930859605404664,1,4,4
1,1,51,25,0,4,2,0,0,2,0,2,0.02210266418691852,1,4,2
1,1,51,25,0,4,2,0,0,2,0,2,0.02210266418691852,1,4,2
1,1,139,25,0,3,2,0,0,0,3,2,0.020629153241123948,1,3,2
1,1,64,26,1,0,3,0,0,0,5,2,0.04338671118172894,0,1,3
1,1,25,26,0,2,2,0,0,0,4,2,0.02292128137902661,0,2,2
1,1,14,26,0,1,2,0,0,0,3,2,0.019352110421435326,0,1,2
1,1,272,26,0,3,3,0,0,0,3,2,0.024460281700189827,1,3,3
1,1,272,26,0,3,2,0,0,0,0,2,0.019155642295329383,1,3,2
1,1,36,26,0,1,2,0,0,2,0,2,0.026195750147458983,1,1,2
1,1,0,26,0,2,2,0,0,0,0,3,0.019155642295329383,1,2,2
1,1,0,26,0,2,3,0,0,0,3,3,0.024460281700189827,1,2,3
1,1,185,26,0,3,2,2,0,0,5,2,0.031549506583845914,0,3,4
1,1,125,26,0,3,1,0,0,0,0,2,0.015668333056948903,0,3,1
1,1,125,26,0,3,2,0,0,0,3,2,0.019352110421435326,0,3,2
1,1,96,26,2,3,1,0,0,2,0,2,0.01964681261059424,0,5,1
1,1,39,27,2,0,2,0,0,0,3,2,0.02275755794060499,0,2,2
1,1,112,27,1,2,2,2,0,0,5,2,0.03765639083697229,0,3,4
1,1,155,27,1,3,3,0,0,0,3,2,0.024902334983928198,0,4,3
1,1,195,27,0,4,3,0,0,0,3,2,0.0242146965425574,0,4,3
1,1,225,27,1,4,1,0,0,0,0,2,0.016355971498319702,0,5,1
1,1,223,27,1,4,2,0,0,2,0,2,0.014587758363366218,0,5,2
1,1,78,27,0,3,2,0,0,2,0,2,0.01964681261059424,1,3,2
1,1,315,27,0,1,2,0,0,0,1,2,0.015037997819025671,3,1,2
1,1,315,27,0,1,2,0,0,2,0,2,0.014587758363366218,2,1,2
1,1,315,27,0,1,0,2,0,0,1,2,0.015037997819025671,2,1,2
1,1,315,27,0,1,2,0,0,0,1,2,0.015037997819025671,3,1,2
1,1,315,27,0,1,0,2,0,0,1,2,0.015037997819025671,2,1,2
1,1,315,27,0,1,0,2,0,0,1,2,0.015037997819025671,2,1,2
1,1,315,27,0,1,2,0,0,0,1,2,0.015037997819025671,3,1,2
1,1,99,27,1,1,2,0,0,2,0,2,0.01964681261059424,1,2,2
1,1,140,27,2,1,3,0,0,1,4,2,0.029028165632152988,0,3,3
1,1,134,27,2,2,2,0,0,2,0,2,0.013128982527029598,0,4,2
1,1,134,27,2,2,2,0,0,2,0,2,0.013128982527029598,0,4,2
1,1,134,27,2,2,2,0,0,0,4,2,0.021085941634320263,0,4,2
1,1,146,27,2,3,2,0,0,0,3,2,0.019008291200749924,0,5,2
1,1,153,28,1,0,2,0,0,2,0,2,0.014587758363366218,0,1,2
1,1,34,28,2,2,2,0,0,2,0,2,0.021284046994810426,1,4,2
1,1,34,28,2,2,2,0,0,2,0,2,0.021284046994810426,1,4,2
1,1,56,28,1,1,2,1,0,0,0,2,0.026195750147458983,1,2,3
1,1,238,28,2,4,2,0,0,0,3,2,0.020110149941327416,2,6,2
1,1,138,29,2,0,2,0,0,2,0,2,0.017682131349534815,0,2,2
1,1,155,29,1,1,2,0,0,0,3,2,0.024902334983928198,0,2,2
1,1,155,29,1,1,2,0,0,2,0,2,0.014587758363366218,1,2,2
1,1,155,29,1,1,3,0,0,2,0,2,0.014587758363366218,0,2,3
1,1,7,29,1,1,3,0,0,0,3,2,0.03438192206853991,0,2,3
1,1,155,29,1,1,2,1,0,0,0,2,0.02048180214654449,1,2,3
1,1,176,29,0,1,1,0,0,0,0,2,0.016061269309160787,0,1,1
1,1,173,29,0,3,2,0,0,2,0,2,0.014587758363366218,0,3,2
1,1,31,29,0,3,2,0,0,2,0,2,0.02292128137902661,1,3,2
1,1,61,29,1,1,2,0,0,0,3,2,0.0228394196598158,0,2,2
1,1,150,29,1,1,3,0,0,0,3,2,0.028733463442994076,0,2,3
1,1,150,29,2,1,3,0,0,0,3,2,0.028733463442994076,0,3,3
1,1,150,29,2,1,2,0,0,0,4,2,0.027259952497199504,0,3,2
1,1,150,29,2,1,3,0,0,0,3,2,0.028733463442994076,0,3,3
1,1,53,29,2,1,3,0,0,0,4,2,0.03590946174901362,0,3,3
1,1,56,30,1,4,2,0,0,2,0,2,0.02089111074259854,0,5,2
1,1,56,30,1,4,2,0,0,2,0,2,0.02089111074259854,0,5,2
1,1,106,30,0,1,2,0,0,2,0,2,0.020465429802702332,0,1,2
1,1,4,30,0,2,2,0,0,2,0,2,0.026195750147458983,0,2,2
1,1,80,30,0,4,2,2,0,1,5,2,0.04698862682700455,1,4,4
1,1,45,31,2,1,1,0,0,2,0,2,0.021120323556388803,0,3,1
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,302,31,1,2,2,0,0,2,0,2,0.014587758363366218,1,3,2
1,1,92,31,0,3,2,0,0,2,0,2,0.020465429802702332,2,3,2
1,1,41,31,0,1,1,0,0,2,0,2,0.020629153241123948,0,1,1
1,1,191,31,1,1,2,0,0,0,3,2,0.0228394196598158,0,2,2
1,1,170,31,1,1,2,0,0,0,3,2,0.0228394196598158,0,2,2
1,1,191,31,1,1,2,0,0,0,3,2,0.0228394196598158,0,2,2
1,1,138,31,1,1,1,0,0,0,3,2,0.024108276307583342,0,2,1
1,1,191,31,1,1,2,0,0,0,3,2,0.0228394196598158,0,2,2
1,1,140,31,2,1,2,1,0,0,0,2,0.02521340951692927,0,3,3
1,1,19,31,2,2,3,0,0,0,4,2,0.04256809398962085,1,4,3
1,1,185,32,2,2,2,2,0,0,5,2,0.03847500802908038,0,4,4
1,1,168,32,4,10,1,0,0,0,0,2,0.01961897962606256,1,14,1
1,1,172,32,4,10,2,0,0,2,0,2,0.018553140041937824,0,14,2
1,1,172,32,4,10,3,0,0,0,3,2,0.02846004530082997,0,14,3
1,1,172,32,4,10,1,0,0,0,0,2,0.02109249057185713,1,14,1
1,1,158,32,0,2,2,0,0,2,0,2,0.019442158312567213,1,2,2
1,1,28,32,0,3,2,0,0,2,0,2,0.026195750147458983,1,3,2
1,1,128,32,0,4,2,0,0,2,0,2,0.020465429802702332,1,4,2
1,1,128,32,0,4,2,2,0,0,5,2,0.03847500802908038,1,4,4
1,1,128,32,0,4,3,0,0,0,3,2,0.03192607049221564,1,4,3
1,1,128,32,0,4,2,0,0,2,0,2,0.020465429802702332,1,4,2
1,1,27,32,0,1,2,0,0,2,0,2,0.026195750147458983,1,1,2
1,1,197,32,2,1,2,0,0,0,0,2,0.018418886822432097,0,3,2
1,1,197,32,2,1,2,0,0,0,0,2,0.018418886822432097,0,3,2
1,1,251,32,2,1,2,0,0,2,0,2,0.018418886822432097,2,3,2
1,1,78,33,0,2,2,2,0,0,5,2,0.03929362522118848,2,2,4
1,1,182,33,0,1,2,2,0,0,5,2,0.03847500802908038,0,1,4
1,1,195,33,0,3,2,2,0,0,5,2,0.03847500802908038,0,3,4
1,1,85,33,0,2,1,0,0,0,3,2,0.031107453300107543,2,2,1
1,1,207,33,0,3,3,0,0,0,3,2,0.027456420623305444,0,3,3
1,1,214,33,2,2,2,0,0,0,3,2,0.021411751276779287,0,4,2
1,1,214,33,2,3,3,0,0,0,3,2,0.02546226914333013,0,5,3
1,1,45,33,0,1,2,0,0,2,0,2,0.02292128137902661,0,1,2
1,1,195,33,2,1,2,0,0,2,0,2,0.015668333056948903,0,3,2
1,1,195,33,2,1,3,0,0,0,3,2,0.025982909677510883,0,3,3
1,1,176,33,2,3,2,0,0,0,0,2,0.018831469887254572,1,5,2
1,1,121,34,2,4,2,0,0,2,0,2,0.020465429802702332,1,6,2
1,1,12,34,1,2,2,0,0,0,3,2,0.023576175132713085,0,3,2
1,1,211,34,0,1,1,0,0,0,0,2,0.017682131349534815,1,1,1
1,1,91,34,0,1,1,0,0,0,0,2,0.02292128137902661,2,1,1
1,1,42,34,0,2,2,0,0,2,0,2,0.021120323556388803,1,2,2
1,1,141,34,0,2,2,0,0,0,3,2,0.0245585157632428,2,2,2
1,1,17,34,0,2,2,0,0,2,0,2,0.02120218527559961,1,2,2
1,1,93,34,1,3,3,0,0,0,3,2,0.03143490017695078,0,4,3
1,1,81,34,1,1,1,0,0,0,3,2,0.027832984531675167,1,2,1
1,1,79,34,2,3,3,0,0,0,4,2,0.03929362522118848,0,5,3
1,1,162,34,2,3,2,2,0,0,5,2,0.03847500802908038,0,5,4
1,1,66,35,1,0,1,0,0,2,0,2,0.021284046994810426,0,1,1
1,1,17,35,1,0,2,0,0,2,0,2,0.01457138601952406,1,1,2
1,1,168,35,2,1,3,0,0,0,3,2,0.028733463442994076,0,3,3
1,1,33,35,2,1,3,0,0,0,4,2,0.03651032676802096,0,3,3
1,1,305,35,1,2,2,0,0,0,0,2,0.017534780254955355,2,3,2
1,1,47,35,0,2,3,0,0,0,3,2,0.03438192206853991,3,2,3
1,1,68,35,0,2,2,0,0,2,0,2,0.021120323556388803,1,2,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,2,0,0,0,0,3,0.00982340630529712,0,3,2
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,241,43,1,2,1,0,0,0,0,3,0.008186171921080933,0,3,1
0,1,24,36,0,2,2,0,0,0,0,2,0.013237039996387864,1,2,2
0,1,17,36,2,1,1,0,0,0,0,2,0.011377141735918278,0,3,1
0,1,0,37,2,2,1,0,0,0,0,1,0.018664471980064525,0,4,1
0,1,3,38,1,1,2,0,0,0,0,2,0.01964681261059424,0,2,2
0,1,3,38,1,1,1,0,0,0,0,3,0.01964681261059424,0,2,1
0,1,1,39,1,0,1,0,0,2,0,2,0.011296917251091686,0,1,1
0,1,3,38,1,1,1,0,0,0,0,3,0.01964681261059424,0,2,1
0,1,3,38,2,1,2,0,0,0,0,2,0.01964681261059424,0,3,2
0,1,7,39,1,1,1,0,0,0,0,2,0.01784585478795643,0,2,1
0,1,7,39,1,1,1,0,0,0,0,2,0.01784585478795643,0,2,1
0,1,7,39,1,1,1,0,0,0,0,2,0.01784585478795643,0,2,1
0,1,0,39,0,2,2,0,0,2,0,2,0.019162191232866246,1,2,2
0,1,6,39,0,1,1,0,0,2,0,2,0.011296917251091686,0,1,1
0,1,0,39,0,1,1,0,0,0,0,2,0.029470218915891355,0,1,1
0,1,17,39,0,1,1,0,0,0,0,3,0.027832984531675167,0,1,1
0,1,12,39,1,1,2,0,0,0,0,2,0.03274468768432373,1,2,2
0,1,12,39,1,1,2,0,0,0,0,2,0.03274468768432373,1,2,2
0,1,17,39,2,1,1,0,0,0,0,3,0.027832984531675167,0,3,1
0,1,17,39,2,1,1,0,0,0,0,3,0.027832984531675167,0,3,1
0,1,17,39,2,2,1,0,0,0,0,3,0.027832984531675167,0,4,1
0,1,16,39,2,3,1,0,0,0,0,3,0.027832984531675167,0,5,1
0,1,17,39,2,2,1,0,0,0,0,3,0.027832984531675167,0,4,1
0,1,19,40,1,1,1,0,0,0,0,3,0.027832984531675167,0,2,1
0,1,16,39,2,3,1,0,0,0,0,3,0.027832984531675167,0,5,1
0,1,7,40,1,1,1,0,0,0,0,3,0.027832984531675167,0,2,1
0,1,16,39,2,3,1,0,0,0,0,3,0.027832984531675167,0,5,1
0,1,18,40,0,1,2,0,0,0,0,2,0.013489174091557159,1,1,2
0,1,9,41,2,0,1,0,0,0,0,2,0.01784585478795643,0,2,1
0,1,14,41,1,0,1,0,0,0,0,0,0.01964681261059424,1,1,1
0,1,1,41,0,1,2,0,0,0,4,2,0.02390362200955632,0,1,2
0,1,5,41,2,1,1,0,0,0,0,2,0.01571745008847539,0,3,1
0,1,23,41,0,1,2,0,0,0,3,2,0.015766567120001875,0,1,2
0,1,22,41,0,1,2,0,0,0,0,2,0.013489174091557159,2,1,2
0,1,0,41,0,4,1,0,0,0,3,2,0.026154819287853574,1,4,1
0,1,0,41,0,2,1,0,0,2,0,2,0.019162191232866246,1,2,1
0,1,1,41,2,2,2,0,0,0,0,2,0.023739898571134704,2,4,2
0,1,1,42,0,1,2,0,0,0,0,2,0.001964681261059424,0,1,2
0,1,10,42,0,1,1,0,0,0,4,2,0.02390362200955632,0,1,1
0,1,0,43,1,0,1,0,0,2,0,2,0.014371643424649685,0,1,1
0,1,6,43,2,2,2,0,0,0,0,2,0.015884447995665442,1,4,2
0,1,7,43,0,1,2,0,0,0,0,2,0.018664471980064525,0,1,2
0,1,7,43,0,1,2,0,0,2,0,2,0.018664471980064525,1,1,2
0,1,11,43,0,1,2,0,0,0,3,0,0.022266387625340136,0,1,2
0,1,3,43,0,3,2,0,0,2,0,0,0.018664471980064525,1,3,2
0,1,8,43,1,5,2,0,0,0,3,2,0.013916492265837584,0,6,2
0,1,0,43,2,2,1,0,0,0,0,2,0.01571745008847539,0,4,1
0,1,0,45,1,0,2,1,0,0,0,2,0.014800598833314325,0,1,3
0,1,0,45,0,2,2,0,0,0,0,2,0.015553726650053772,0,2,2
0,1,21,45,0,2,2,0,0,0,0,2,0.012442981320043015,0,2,2
0,1,21,45,0,2,2,0,0,0,0,2,0.012442981320043015,0,2,2
0,1,0,45,1,1,1,0,0,2,0,1,0.011976369520541404,0,2,1
0,1,12,45,2,1,2,0,0,0,0,2,0.018664471980064525,0,3,2
0,1,2,46,1,2,1,0,0,0,0,1,0.012934151635307872,0,3,1
0,1,0,46,1,3,2,0,0,0,0,0,0.017354684472691576,1,4,2
0,1,0,47,0,1,1,0,0,0,0,2,0.016208620403740246,0,1,1
0,1,70,48,0,3,1,0,0,0,0,2,0.00758530690207359,0,3,1
0,1,6,49,0,1,1,0,0,0,0,2,0.01326159851215111,1,1,1
0,1,31,51,0,1,2,1,0,2,0,2,0.00850870709477152,1,1,3
0,1,31,51,0,1,3,0,0,2,0,2,0.012480637710879991,1,1,3
0,1,83,53,2,1,2,0,0,0,0,2,0.013998353985048392,2,3,2
0,1,57,52,2,5,2,0,0,0,0,2,0.011865037582414705,0,7,2
0,1,52,53,0,2,2,2,0,0,5,0,0.033890751753275064,2,2,4
0,1,71,53,0,5,3,0,0,0,0,2,0.018431984697505826,1,5,3
0,1,27,2,0,1,1,0,0,2,0,2,0.010609278809720887,0,1,1
0,1,80,2,0,1,2,0,0,0,0,2,0.014296330642975738,0,1,2
0,1,0,3,1,0,2,0,0,2,0,2,0.008844340143535839,0,1,2
0,1,48,2,2,5,2,0,0,0,0,2,0.013826444374705694,1,7,2
0,1,5,3,1,2,2,0,0,0,0,2,0.013146992105255977,2,3,2
0,1,36,4,0,2,1,0,0,0,0,3,0.011624364127934923,0,2,1
0,1,1,3,2,6,2,0,0,0,0,2,0.013498997497862457,1,8,2
0,1,9,5,0,2,2,0,0,0,1,3,0.012811359056491658,1,2,2
0,1,9,6,0,1,2,0,0,2,0,2,0.014735109457945678,0,1,2
0,1,2,6,1,3,2,0,1,0,0,2,0.015226279773210531,2,4,3
0,1,15,6,1,2,1,0,0,0,6,3,0.016372343842161866,0,3,1
0,1,0,7,0,1,2,0,0,2,0,2,0.012934151635307872,0,1,2
0,1,0,7,0,1,2,0,0,0,0,2,0.014898832896367297,0,1,2
0,1,15,7,1,2,2,0,0,0,0,2,0.0066586322406072315,0,3,2
0,1,3,7,1,1,2,0,0,2,0,2,0.009959296759187063,0,2,2
0,1,87,8,1,1,1,0,0,0,0,2,0.010167225525982518,0,2,1
